longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_room_ration
-121.88,37.68,23.0,2234.0,270.0,854,286.0,7.332999999999999,337200.0,INLAND,0.12085944494180842
-121.89,37.68,22.0,1898.0,239.0,734,245.0,6.2918,334100.0,<1H OCEAN,0.12592202318229714
-121.88,37.67,16.0,4070.0,624.0,1543,577.0,6.5214,311500.0,INLAND,0.15331695331695333
-121.88,37.67,25.0,2244.0,301.0,937,324.0,6.4524,296900.0,INLAND,0.13413547237076648
-121.89,37.67,20.0,2948.0,471.0,1181,474.0,6.0604,247900.0,INLAND,0.15976933514246947
-121.89,37.67,19.0,2034.0,288.0,852,295.0,6.5285,300400.0,INLAND,0.1415929203539823
-121.9,37.67,15.0,2130.0,273.0,876,285.0,7.2639,332400.0,<1H OCEAN,0.12816901408450704
-121.9,37.67,7.0,9540.0,1294.0,3926,1229.0,7.4353,389800.0,<1H OCEAN,0.13563941299790355
-121.88,37.66,29.0,2702.0,680.0,1360,642.0,3.1127,233000.0,INLAND,0.25166543301258326
-121.87,37.66,39.0,522.0,116.0,161,102.0,2.4896,238500.0,INLAND,0.2222222222222222
-121.87,37.66,52.0,775.0,134.0,315,123.0,5.0677,233300.0,INLAND,0.17290322580645162
-121.89,37.66,3.0,1565.0,464.0,769,461.0,2.1187,231300.0,INLAND,0.29648562300319486
-121.88,37.64,20.0,1309.0,184.0,514,172.0,10.9506,475800.0,INLAND,0.14056531703590527
-121.87,37.57,13.0,5519.0,833.0,2444,825.0,7.0691,393200.0,<1H OCEAN,0.15093314006160535
-121.87,37.67,10.0,4337.0,800.0,1813,743.0,5.5,247200.0,INLAND,0.18445930366612867
-121.87,37.67,28.0,1812.0,294.0,853,278.0,4.9879,229400.0,INLAND,0.16225165562913907
-121.85,37.68,4.0,4719.0,741.0,1895,742.0,6.8132,282500.0,INLAND,0.15702479338842976
-121.85,37.66,14.0,4236.0,701.0,1833,663.0,5.6399,300600.0,INLAND,0.1654863078375826
-121.86,37.66,22.0,3634.0,664.0,1699,640.0,4.1597,293200.0,INLAND,0.18271876719867913
-121.87,37.66,27.0,1569.0,242.0,583,214.0,5.7519,278500.0,INLAND,0.15423836838750796
-121.84,37.66,13.0,13182.0,2074.0,4847,1950.0,5.6417,352900.0,INLAND,0.15733576088605675
-121.85,37.72,43.0,228.0,40.0,83,42.0,10.3203,400000.0,INLAND,0.17543859649122806
-121.82,37.73,47.0,127.0,23.0,51,21.0,4.3472,375000.0,INLAND,0.18110236220472442
-121.86,37.7,13.0,9621.0,1344.0,4389,1391.0,6.6827,313700.0,INLAND,0.13969441845961958
-121.89,37.69,4.0,6159.0,1510.0,2649,1241.0,3.62,139300.0,<1H OCEAN,0.24516967040103912
-121.77,37.65,16.0,4290.0,554.0,1952,576.0,7.3588,327500.0,INLAND,0.12913752913752913
-121.62,37.61,26.0,1786.0,306.0,771,279.0,5.7239,430600.0,INLAND,0.1713325867861142
-121.61,37.77,32.0,404.0,74.0,144,58.0,4.2083,125000.0,INLAND,0.18316831683168316
-121.72,37.7,17.0,1671.0,352.0,729,252.0,6.1023,450000.0,INLAND,0.2106523040095751
-121.73,37.71,12.0,5608.0,1049.0,2595,1067.0,3.9864,200200.0,INLAND,0.18705420827389443
-121.75,37.71,11.0,12070.0,2220.0,5826,2125.0,4.8624,192400.0,INLAND,0.18392709196354598
-121.77,37.74,25.0,494.0,81.0,254,85.0,9.1531,418800.0,INLAND,0.16396761133603238
-121.8,37.7,22.0,5533.0,943.0,2474,910.0,4.7361,216800.0,INLAND,0.17043195373215253
-121.8,37.69,17.0,3956.0,639.0,2222,662.0,5.4324,215500.0,INLAND,0.1615267947421638
-121.82,37.69,12.0,1906.0,351.0,802,319.0,4.9375,227700.0,INLAND,0.18415529905561384
-121.76,37.69,29.0,3433.0,711.0,1919,709.0,3.3841,184400.0,INLAND,0.20710748616370522
-121.77,37.68,36.0,1687.0,372.0,950,372.0,3.5532,158400.0,INLAND,0.22050978067575577
-121.78,37.69,34.0,2358.0,498.0,1157,461.0,3.3618,174600.0,INLAND,0.21119592875318066
-121.78,37.69,35.0,2853.0,588.0,1761,572.0,4.3533,168400.0,INLAND,0.20609884332281808
-121.79,37.69,25.0,6296.0,1082.0,3200,1047.0,4.5357,188400.0,INLAND,0.17185514612452352
-121.76,37.7,9.0,3980.0,736.0,1705,679.0,5.7068,256700.0,INLAND,0.1849246231155779
-121.75,37.69,26.0,2647.0,536.0,1422,522.0,3.7212,183800.0,INLAND,0.20249338874197204
-121.75,37.68,35.0,1755.0,299.0,702,263.0,5.2443,183400.0,INLAND,0.17037037037037037
-121.76,37.68,35.0,1864.0,357.0,1189,349.0,4.2361,177500.0,INLAND,0.1915236051502146
-121.76,37.68,32.0,1078.0,207.0,555,197.0,3.1856,186900.0,INLAND,0.19202226345083487
-121.73,37.68,17.0,20354.0,3493.0,8768,3293.0,5.4496,238900.0,INLAND,0.17161245946742654
-121.78,37.68,17.0,3112.0,872.0,1392,680.0,3.0222,172500.0,INLAND,0.2802056555269923
-121.77,37.68,44.0,495.0,112.0,277,109.0,2.6667,179200.0,INLAND,0.22626262626262628
-121.76,37.68,52.0,2157.0,418.0,929,419.0,3.7301,204400.0,INLAND,0.19378766805748726
-121.77,37.68,41.0,1501.0,299.0,629,288.0,4.6806,209400.0,INLAND,0.19920053297801465
-121.77,37.67,20.0,8068.0,1217.0,3489,1259.0,5.7907,264200.0,INLAND,0.15084283589489342
-121.76,37.67,6.0,3023.0,518.0,1225,468.0,6.3705,350000.0,INLAND,0.17135296063513067
-121.78,37.67,26.0,2211.0,344.0,1024,321.0,5.2649,199800.0,INLAND,0.1555857078245138
-121.79,37.67,26.0,2163.0,339.0,947,346.0,6.0797,211000.0,INLAND,0.15672676837725383
-121.78,37.67,28.0,1773.0,278.0,804,269.0,4.8571,201100.0,INLAND,0.15679639029892836
-121.78,37.66,25.0,1947.0,418.0,900,354.0,3.8523,193000.0,INLAND,0.21468926553672316
-121.79,37.66,22.0,14701.0,2210.0,6693,2232.0,5.98,245000.0,INLAND,0.15032990952996395
-119.78,38.69,17.0,1364.0,282.0,338,152.0,2.45,117600.0,INLAND,0.20674486803519063
-119.93,38.72,15.0,2061.0,465.0,573,196.0,2.2417,97900.0,INLAND,0.22561863173216884
-120.0,38.52,16.0,3045.0,543.0,202,102.0,3.15,140600.0,INLAND,0.17832512315270935
-120.56,38.48,14.0,3545.0,702.0,946,411.0,3.4609,120900.0,INLAND,0.19802538787023977
-120.59,38.45,13.0,2944.0,558.0,1091,466.0,3.0,119000.0,INLAND,0.18953804347826086
-120.55,38.46,16.0,1443.0,249.0,435,181.0,3.2031,129200.0,INLAND,0.17255717255717257
-120.55,38.45,17.0,2277.0,474.0,767,356.0,2.5208,99100.0,INLAND,0.20816864295125165
-120.55,38.43,18.0,1564.0,357.0,618,277.0,2.3549,108900.0,INLAND,0.22826086956521738
-120.25,38.55,15.0,4403.0,891.0,1103,433.0,3.0125,111700.0,INLAND,0.20236202589143765
-120.79,38.54,34.0,1133.0,254.0,495,187.0,2.05,68900.0,INLAND,0.22418358340688438
-120.8,38.51,23.0,1001.0,195.0,369,157.0,3.125,96400.0,INLAND,0.19480519480519481
-120.65,38.5,10.0,1783.0,337.0,638,262.0,2.65,116700.0,INLAND,0.18900729108244532
-120.76,38.47,17.0,1521.0,309.0,607,240.0,3.5,123800.0,INLAND,0.20315581854043394
-120.88,38.45,25.0,1374.0,297.0,657,288.0,2.5476,97900.0,INLAND,0.21615720524017468
-120.79,38.43,40.0,1391.0,246.0,546,214.0,3.9107,129800.0,INLAND,0.1768511861969806
-120.69,38.44,13.0,1473.0,265.0,597,228.0,4.2917,121300.0,INLAND,0.17990495587236932
-120.93,38.5,15.0,1248.0,234.0,529,216.0,3.3393,107200.0,INLAND,0.1875
-120.97,38.42,16.0,1748.0,322.0,4930,287.0,4.3029,121900.0,INLAND,0.18421052631578946
-120.87,38.37,28.0,3998.0,765.0,1614,698.0,2.8125,113400.0,INLAND,0.1913456728364182
-120.98,38.34,27.0,3471.0,653.0,1793,600.0,3.5508,99100.0,INLAND,0.188130221838087
-120.88,38.32,18.0,2791.0,492.0,1187,438.0,3.2589,103000.0,INLAND,0.1762809029021856
-120.93,38.26,13.0,2084.0,449.0,834,305.0,3.2937,114200.0,INLAND,0.2154510556621881
-120.72,38.42,17.0,5654.0,1085.0,2237,953.0,3.0465,144100.0,INLAND,0.1918995401485674
-120.77,38.38,15.0,4221.0,816.0,1737,743.0,2.3125,128600.0,INLAND,0.19331911869225302
-120.72,38.38,9.0,1787.0,347.0,806,306.0,2.525,157200.0,INLAND,0.19418019026301064
-120.66,38.4,18.0,2144.0,420.0,985,381.0,3.175,118500.0,INLAND,0.1958955223880597
-120.65,38.42,23.0,1538.0,305.0,730,267.0,2.6078,116700.0,INLAND,0.19830949284785435
-120.62,38.39,15.0,3750.0,691.0,1444,603.0,2.7399,134800.0,INLAND,0.18426666666666666
-120.69,38.36,19.0,3267.0,614.0,1252,566.0,2.7236,109900.0,INLAND,0.1879400061218243
-120.71,38.34,16.0,1257.0,231.0,559,213.0,4.4531,144300.0,INLAND,0.18377088305489261
-120.8,38.31,37.0,1341.0,256.0,533,242.0,3.2135,123600.0,INLAND,0.19090231170768082
-121.83,39.76,12.0,9831.0,1921.0,4644,1775.0,3.1142,112600.0,INLAND,0.19540229885057472
-121.82,39.76,23.0,6010.0,1116.0,2710,1149.0,3.0068,107300.0,INLAND,0.18569051580698837
-121.86,39.78,12.0,7653.0,1578.0,3628,1494.0,3.0905,117800.0,INLAND,0.2061936495491964
-121.85,39.77,17.0,5273.0,1177.0,2446,1199.0,1.9362,89900.0,INLAND,0.22321259245211456
-121.84,39.76,14.0,2351.0,620.0,1215,548.0,2.3155,102300.0,INLAND,0.26371756699276905
-121.86,39.76,19.0,7254.0,1785.0,4030,1667.0,2.0094,87300.0,INLAND,0.24607113316790735
-121.89,39.76,15.0,10265.0,1860.0,4591,1906.0,3.07,142600.0,INLAND,0.18119824646858257
-121.88,39.74,12.0,14631.0,3298.0,7517,3262.0,1.6785,153100.0,INLAND,0.2254117968696603
-121.87,39.75,22.0,1707.0,296.0,822,297.0,3.6625,126600.0,INLAND,0.17340363210310486
-121.86,39.75,18.0,1651.0,309.0,856,293.0,3.5046,118300.0,INLAND,0.18715929739551787
-121.87,39.74,7.0,1737.0,290.0,747,265.0,3.9,147000.0,INLAND,0.1669545192861255
-121.85,39.75,39.0,568.0,127.0,267,129.0,1.8095,78100.0,INLAND,0.22359154929577466
-121.85,39.74,39.0,1139.0,265.0,623,264.0,2.2833,85800.0,INLAND,0.23266022827041263
-121.85,39.74,41.0,2901.0,689.0,1426,632.0,1.5633,84500.0,INLAND,0.23750430885901413
-121.85,39.73,52.0,444.0,80.0,1107,98.0,3.4191,137500.0,INLAND,0.18018018018018017
-121.85,39.73,17.0,3425.0,827.0,2469,758.0,0.9393,88900.0,INLAND,0.24145985401459855
-121.86,39.74,13.0,3494.0,843.0,1571,784.0,1.1019,120200.0,INLAND,0.24127074985689753
-121.84,39.75,29.0,4362.0,1053.0,2053,1000.0,1.7284,74500.0,INLAND,0.24140302613480055
-121.84,39.74,43.0,2976.0,599.0,1181,560.0,2.2621,85100.0,INLAND,0.2012768817204301
-121.83,39.74,34.0,3263.0,604.0,1290,594.0,2.575,130300.0,INLAND,0.185105730922464
-121.8,39.75,28.0,2551.0,378.0,1011,374.0,4.3309,125200.0,INLAND,0.14817718541748334
-121.82,39.75,29.0,7744.0,1375.0,3316,1365.0,3.0253,111400.0,INLAND,0.17755681818181818
-121.82,39.75,37.0,2236.0,372.0,974,379.0,3.2016,97000.0,INLAND,0.16636851520572452
-121.8,39.75,11.0,7212.0,1355.0,3264,1264.0,3.1125,122600.0,INLAND,0.18788130892956184
-121.79,39.73,8.0,5690.0,1189.0,2887,1077.0,3.0625,116300.0,INLAND,0.20896309314586994
-121.78,39.71,8.0,140.0,28.0,84,29.0,2.125,179200.0,INLAND,0.2
-121.82,39.73,44.0,2923.0,659.0,1371,626.0,2.2925,85800.0,INLAND,0.2254533014026685
-121.84,39.73,52.0,677.0,152.0,379,154.0,1.6797,94800.0,INLAND,0.22451994091580502
-121.84,39.73,52.0,502.0,100.0,311,100.0,1.5481,200000.0,INLAND,0.199203187250996
-121.84,39.73,52.0,857.0,232.0,520,198.0,0.987,112500.0,INLAND,0.2707117852975496
-121.84,39.72,52.0,1457.0,389.0,802,342.0,0.9566,69000.0,INLAND,0.2669869595058339
-121.84,39.73,52.0,957.0,263.0,513,223.0,1.3672,55000.0,INLAND,0.27481713688610243
-121.83,39.73,52.0,1741.0,401.0,753,377.0,2.0064,77900.0,INLAND,0.23032739804709937
-121.85,39.72,18.0,7272.0,1559.0,5022,1524.0,1.6911,98800.0,INLAND,0.21438393839383937
-121.83,39.72,52.0,1890.0,420.0,974,383.0,1.6827,78700.0,INLAND,0.2222222222222222
-121.81,39.7,21.0,5051.0,1054.0,2948,980.0,1.5863,81300.0,INLAND,0.20867155018808156
-121.82,39.73,33.0,2242.0,517.0,1160,449.0,1.7426,60300.0,INLAND,0.23059768064228367
-121.82,39.72,42.0,2978.0,694.0,1879,679.0,1.5064,66300.0,INLAND,0.23304231027535258
-121.81,39.71,18.0,1222.0,250.0,708,281.0,2.0288,116700.0,INLAND,0.20458265139116202
-121.87,39.82,11.0,5103.0,825.0,2456,810.0,4.5032,159700.0,INLAND,0.16166960611405057
-121.89,39.71,26.0,2741.0,451.0,1217,437.0,3.7007,139200.0,INLAND,0.16453848960233491
-121.97,39.79,16.0,1453.0,299.0,904,286.0,3.5735,89600.0,INLAND,0.20578114246386786
-121.84,39.68,38.0,549.0,105.0,275,94.0,3.5375,153100.0,INLAND,0.1912568306010929
-121.8,39.64,25.0,2202.0,422.0,1109,403.0,2.8306,87500.0,INLAND,0.1916439600363306
-121.77,39.66,20.0,3759.0,,1705,600.0,4.712,158600.0,INLAND,
-121.74,39.59,24.0,1535.0,279.0,726,272.0,2.3833,95100.0,INLAND,0.18175895765472314
-121.9,39.59,20.0,1465.0,278.0,745,250.0,3.0625,93800.0,INLAND,0.18976109215017065
-121.75,39.88,16.0,2867.0,559.0,1203,449.0,2.7143,95300.0,INLAND,0.1949773282176491
-121.68,39.82,15.0,3996.0,748.0,1786,728.0,3.5189,141300.0,INLAND,0.1871871871871872
-121.54,40.06,17.0,858.0,262.0,47,27.0,2.4028,67500.0,INLAND,0.30536130536130535
-121.51,39.97,22.0,1468.0,285.0,611,235.0,2.3036,73000.0,INLAND,0.194141689373297
-121.59,39.86,14.0,1527.0,269.0,665,261.0,2.8657,119600.0,INLAND,0.1761624099541585
-121.58,39.83,16.0,4591.0,904.0,1904,812.0,2.2419,93200.0,INLAND,0.19690699194075365
-121.6,39.8,10.0,1742.0,307.0,721,312.0,2.4537,117900.0,INLAND,0.17623421354764637
-121.62,39.79,11.0,3835.0,727.0,1456,658.0,2.5374,97200.0,INLAND,0.18956975228161668
-121.59,39.82,12.0,1958.0,369.0,875,354.0,2.3507,97600.0,INLAND,0.1884576098059244
-121.6,39.83,12.0,3744.0,699.0,1532,660.0,2.3079,95300.0,INLAND,0.18669871794871795
-121.63,39.82,11.0,3974.0,727.0,1610,634.0,2.6147,107700.0,INLAND,0.18293910417715148
-121.6,39.79,18.0,2672.0,533.0,1151,532.0,2.5669999999999997,102900.0,INLAND,0.19947604790419163
-121.59,39.79,20.0,743.0,171.0,395,168.0,1.625,88300.0,INLAND,0.23014804845222073
-121.59,39.78,16.0,2754.0,570.0,1063,543.0,1.4048,86500.0,INLAND,0.20697167755991286
-121.59,39.78,18.0,945.0,205.0,385,207.0,2.1838,58000.0,INLAND,0.21693121693121692
-121.6,39.77,26.0,1503.0,343.0,699,296.0,1.875,84000.0,INLAND,0.22821024617431804
-121.61,39.77,25.0,1612.0,313.0,837,303.0,2.963,89500.0,INLAND,0.19416873449131514
-121.63,39.78,28.0,1677.0,327.0,770,309.0,2.6823,93400.0,INLAND,0.19499105545617174
-121.57,39.8,23.0,790.0,137.0,365,152.0,2.1912,115200.0,INLAND,0.17341772151898735
-121.57,39.78,18.0,2221.0,459.0,952,440.0,2.0458,105700.0,INLAND,0.20666366501575867
-121.59,39.77,24.0,1535.0,276.0,664,273.0,2.3068,97300.0,INLAND,0.17980456026058633
-121.58,39.79,19.0,2636.0,523.0,1184,465.0,2.7863,108600.0,INLAND,0.19840667678300455
-121.57,39.76,20.0,1384.0,257.0,557,232.0,2.0882,104900.0,INLAND,0.1856936416184971
-121.58,39.76,19.0,2487.0,485.0,1110,453.0,3.1061,110200.0,INLAND,0.1950140731805388
-121.58,39.76,18.0,1676.0,332.0,733,318.0,1.7875,103800.0,INLAND,0.19809069212410502
-121.59,39.75,20.0,908.0,206.0,481,211.0,2.2,80800.0,INLAND,0.22687224669603523
-121.6,39.77,23.0,2263.0,497.0,1138,455.0,2.3403,87300.0,INLAND,0.21961997348652232
-121.6,39.76,22.0,2447.0,556.0,1157,556.0,1.8245,85500.0,INLAND,0.22721700040866366
-121.61,39.76,31.0,2431.0,512.0,1026,427.0,2.5428,85000.0,INLAND,0.21061291649526945
-121.62,39.77,23.0,1759.0,366.0,788,359.0,1.8125,93500.0,INLAND,0.20807276861853324
-121.65,39.76,31.0,1599.0,318.0,794,303.0,3.0,96700.0,INLAND,0.19887429643527205
-121.63,39.76,22.0,2598.0,482.0,1151,490.0,2.8182,109700.0,INLAND,0.1855273287143957
-121.62,39.76,14.0,2063.0,559.0,934,529.0,1.7788,85800.0,INLAND,0.27096461463887545
-121.62,39.75,20.0,1173.0,261.0,523,258.0,1.0625,92800.0,INLAND,0.22250639386189258
-121.63,39.75,37.0,1296.0,296.0,569,257.0,1.8616,70500.0,INLAND,0.22839506172839505
-121.64,39.74,20.0,1808.0,334.0,763,335.0,2.3711,121800.0,INLAND,0.1847345132743363
-121.71,39.71,17.0,2748.0,556.0,1174,514.0,3.0660000000000003,102600.0,INLAND,0.20232896652110627
-121.66,39.66,17.0,3502.0,655.0,1763,613.0,2.9625,101200.0,INLAND,0.18703597944031983
-121.56,39.69,8.0,2836.0,522.0,1163,512.0,3.13,168300.0,INLAND,0.18406205923836388
-121.57,39.74,17.0,1619.0,292.0,705,285.0,2.4623,126100.0,INLAND,0.18035824583075974
-121.59,39.74,17.0,1646.0,330.0,750,344.0,2.3798,83800.0,INLAND,0.20048602673147023
-121.6,39.75,19.0,2888.0,591.0,984,499.0,1.9766,92600.0,INLAND,0.2046398891966759
-121.6,39.68,15.0,1677.0,345.0,844,330.0,2.3958,111200.0,INLAND,0.20572450805008943
-121.5,39.83,15.0,1896.0,408.0,893,334.0,1.6948,87500.0,INLAND,0.21518987341772153
-121.41,39.72,17.0,1583.0,331.0,730,306.0,2.3895,87500.0,INLAND,0.20909665192672142
-121.39,39.61,22.0,2828.0,610.0,986,391.0,2.8871,94700.0,INLAND,0.2157001414427157
-121.24,39.65,35.0,632.0,148.0,221,102.0,2.3684,62500.0,INLAND,0.23417721518987342
-121.19,39.55,17.0,1483.0,284.0,481,211.0,1.4896,83300.0,INLAND,0.19150370869858396
-121.36,39.52,15.0,2490.0,527.0,1229,497.0,2.3917,85700.0,INLAND,0.21164658634538153
-121.56,39.52,9.0,818.0,197.0,358,197.0,1.7708,79500.0,INLAND,0.24083129584352078
-121.56,39.52,26.0,1957.0,429.0,945,397.0,1.7308,53600.0,INLAND,0.21921308124680633
-121.56,39.53,12.0,1733.0,421.0,1861,415.0,1.5771,65200.0,INLAND,0.24293133294864397
-121.54,39.6,15.0,886.0,204.0,576,205.0,2.1467,84100.0,INLAND,0.23024830699774265
-121.46,39.54,14.0,5549.0,1000.0,1822,919.0,2.9562,142300.0,INLAND,0.18021265092809516
-121.49,39.52,25.0,848.0,153.0,436,155.0,3.9028,93800.0,INLAND,0.1804245283018868
-121.44,39.5,26.0,1652.0,325.0,790,292.0,3.0446,90800.0,INLAND,0.1967312348668281
-121.47,39.49,17.0,1554.0,242.0,553,230.0,3.2174,91800.0,INLAND,0.15572715572715573
-121.47,39.51,19.0,3720.0,636.0,1304,607.0,2.6921,97500.0,INLAND,0.17096774193548386
-121.53,39.53,35.0,1806.0,293.0,683,295.0,4.5156,91200.0,INLAND,0.16223698781838317
-121.53,39.52,30.0,1030.0,161.0,448,159.0,2.4821,73800.0,INLAND,0.1563106796116505
-121.53,39.52,24.0,1028.0,185.0,471,186.0,2.9688,86400.0,INLAND,0.17996108949416342
-121.54,39.51,33.0,3585.0,757.0,1887,765.0,2.502,62100.0,INLAND,0.21115760111576012
-121.52,39.51,30.0,3085.0,610.0,1688,575.0,2.334,72200.0,INLAND,0.19773095623987033
-121.55,39.51,39.0,1551.0,353.0,684,310.0,2.0357,57600.0,INLAND,0.22759509993552546
-121.55,39.51,48.0,827.0,198.0,396,161.0,0.8024,58300.0,INLAND,0.23941958887545345
-121.55,39.51,50.0,1050.0,288.0,485,260.0,1.1607,51700.0,INLAND,0.2742857142857143
-121.56,39.51,47.0,1064.0,245.0,603,190.0,1.3654,57900.0,INLAND,0.23026315789473684
-121.56,39.51,46.0,1885.0,385.0,871,347.0,1.6352,53100.0,INLAND,0.20424403183023873
-121.57,39.5,31.0,2023.0,469.0,1073,436.0,1.5714,56100.0,INLAND,0.23183391003460208
-121.58,39.52,25.0,2409.0,490.0,1384,479.0,1.9956,58000.0,INLAND,0.20340390203403902
-121.58,39.51,24.0,1865.0,372.0,1087,385.0,1.6389,56700.0,INLAND,0.1994638069705094
-121.58,39.5,29.0,1947.0,383.0,925,337.0,2.1658,57600.0,INLAND,0.19671289162814587
-121.62,39.5,18.0,2105.0,416.0,974,385.0,1.6346,63300.0,INLAND,0.197624703087886
-121.61,39.52,24.0,1610.0,324.0,909,323.0,1.8661,59800.0,INLAND,0.20124223602484473
-121.65,39.53,23.0,1387.0,325.0,640,289.0,1.4833,65200.0,INLAND,0.2343186733958183
-121.57,39.48,15.0,202.0,54.0,145,40.0,0.8252,42500.0,INLAND,0.26732673267326734
-121.55,39.5,26.0,3215.0,827.0,2041,737.0,1.0585,45100.0,INLAND,0.2572317262830482
-121.54,39.5,38.0,1438.0,310.0,779,275.0,1.3289,39400.0,INLAND,0.21557719054242003
-121.53,39.49,19.0,1537.0,329.0,617,274.0,1.5313,50300.0,INLAND,0.21405335068314899
-121.54,39.48,29.0,2896.0,596.0,1809,617.0,1.8047,53800.0,INLAND,0.2058011049723757
-121.54,39.47,14.0,1724.0,315.0,939,302.0,2.4952,53900.0,INLAND,0.18271461716937354
-121.55,39.48,41.0,461.0,107.0,284,90.0,2.2045,41800.0,INLAND,0.23210412147505424
-121.49,39.49,20.0,2505.0,468.0,1174,429.0,2.9965,88900.0,INLAND,0.18682634730538922
-121.52,39.5,33.0,1462.0,241.0,569,231.0,3.2833,82600.0,INLAND,0.16484268125854992
-121.52,39.49,30.0,1217.0,238.0,677,233.0,2.6563,63600.0,INLAND,0.19556285949055052
-121.52,39.48,21.0,2628.0,494.0,1364,468.0,2.0455,59400.0,INLAND,0.18797564687975646
-121.55,39.45,18.0,2278.0,523.0,1185,475.0,1.3611,60600.0,INLAND,0.2295873573309921
-121.53,39.44,26.0,1340.0,255.0,662,239.0,2.6071,57100.0,INLAND,0.19029850746268656
-121.55,39.44,31.0,1434.0,283.0,811,289.0,1.7727,49000.0,INLAND,0.19735006973500696
-121.52,39.43,15.0,2119.0,389.0,1079,374.0,2.3566,80400.0,INLAND,0.18357715903728172
-121.46,39.4,17.0,3659.0,735.0,1970,667.0,2.425,96200.0,INLAND,0.20087455588958733
-121.39,39.39,52.0,189.0,34.0,121,37.0,3.0208,60000.0,INLAND,0.17989417989417988
-121.54,39.33,27.0,720.0,150.0,359,138.0,2.5313,61300.0,INLAND,0.20833333333333334
-121.59,39.39,22.0,2515.0,482.0,1284,462.0,2.1776,73800.0,INLAND,0.19165009940357852
-121.67,39.37,27.0,2599.0,502.0,1241,502.0,1.9943,86300.0,INLAND,0.19315121200461716
-121.65,39.35,24.0,1003.0,251.0,1098,227.0,1.7552,86400.0,INLAND,0.2502492522432702
-121.67,39.34,22.0,1217.0,224.0,537,187.0,2.6607,84600.0,INLAND,0.18405916187345933
-121.65,39.32,40.0,812.0,154.0,374,142.0,2.7891,73500.0,INLAND,0.1896551724137931
-121.69,39.36,29.0,2220.0,471.0,1170,428.0,2.3224,56200.0,INLAND,0.21216216216216216
-121.7,39.37,32.0,1852.0,373.0,911,365.0,1.7885,57000.0,INLAND,0.20140388768898487
-121.7,39.36,46.0,1210.0,243.0,523,242.0,1.91,63900.0,INLAND,0.20082644628099172
-121.7,39.36,37.0,2330.0,495.0,1505,470.0,2.0474,56000.0,INLAND,0.21244635193133046
-121.69,39.36,34.0,842.0,186.0,635,165.0,1.8355,63000.0,INLAND,0.2209026128266033
-121.74,39.38,27.0,2596.0,435.0,1100,409.0,2.3243,85500.0,INLAND,0.16756548536209553
-121.8,39.33,30.0,1019.0,192.0,501,185.0,2.5259,81300.0,INLAND,0.18842001962708538
-121.71,39.42,21.0,1432.0,284.0,862,275.0,2.2813,57600.0,INLAND,0.19832402234636873
-121.71,39.41,22.0,1814.0,342.0,941,323.0,2.1728,59400.0,INLAND,0.18853362734288864
-121.75,39.4,29.0,1687.0,327.0,864,334.0,2.4943,81900.0,INLAND,0.1938352104327208
-121.79,39.48,39.0,1105.0,180.0,408,166.0,3.3929,82100.0,INLAND,0.16289592760180996
-120.46,38.15,16.0,4221.0,781.0,1516,697.0,2.3816,116000.0,INLAND,0.18502724472873727
-120.55,38.12,10.0,1566.0,325.0,785,291.0,2.5,116100.0,INLAND,0.20753512132822477
-120.56,38.09,34.0,2745.0,559.0,1150,491.0,2.3654,94900.0,INLAND,0.20364298724954463
-120.55,38.07,27.0,1199.0,224.0,463,199.0,2.9063,92200.0,INLAND,0.18682235195996663
-120.54,38.07,37.0,736.0,148.0,339,140.0,2.2875,79900.0,INLAND,0.20108695652173914
-120.67,37.97,9.0,7450.0,1475.0,2233,930.0,2.6528,133000.0,INLAND,0.19798657718120805
-120.46,38.09,16.0,3758.0,715.0,1777,615.0,3.0,122600.0,INLAND,0.19026077700904737
-120.79,38.24,19.0,1003.0,235.0,538,190.0,2.9821,90400.0,INLAND,0.23429710867397807
-120.9,38.2,16.0,3120.0,641.0,1319,526.0,2.0472,93200.0,INLAND,0.20544871794871794
-120.88,38.16,8.0,2029.0,387.0,1000,364.0,4.0109,125900.0,INLAND,0.19073435189748644
-120.91,38.11,9.0,3585.0,680.0,1800,598.0,3.636,133100.0,INLAND,0.1896792189679219
-120.76,38.12,7.0,7188.0,1288.0,3175,1115.0,3.8488,130600.0,INLAND,0.1791875347801892
-120.65,38.28,21.0,3095.0,681.0,1341,546.0,2.1382,104000.0,INLAND,0.22003231017770597
-120.72,38.24,32.0,2685.0,543.0,1061,492.0,2.5473,101600.0,INLAND,0.2022346368715084
-120.67,38.19,17.0,2967.0,611.0,1387,564.0,2.0417,92600.0,INLAND,0.20593191776204922
-120.57,38.2,13.0,4110.0,847.0,1796,706.0,2.6417,122300.0,INLAND,0.20608272506082725
-120.43,38.25,13.0,763.0,161.0,311,125.0,2.4583,112500.0,INLAND,0.21100917431192662
-120.56,38.39,20.0,1326.0,307.0,563,237.0,2.6667,86600.0,INLAND,0.23152337858220212
-120.54,38.41,21.0,1435.0,294.0,668,267.0,2.5667,77400.0,INLAND,0.2048780487804878
-120.42,38.42,18.0,2912.0,663.0,999,411.0,2.7344,91900.0,INLAND,0.22767857142857142
-120.41,38.33,17.0,1463.0,338.0,529,226.0,3.0239999999999996,100900.0,INLAND,0.23103212576896787
